"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002EA","B02001_002M","B02001_002MA","B02001_003E","B02001_003EA","B02001_003M","B02001_003MA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!White alone","Annotation of Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Annotation of Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Annotation of Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Annotation of Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Estimate!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Annotation of Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Annotation of Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Annotation of Margin of Error!!Total:!!Some other race alone","Annotation of Estimate!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Annotation of Margin of Error!!Total:!!Two or more races:","Annotation of Estimate!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Estimate!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"0500000US39165","Warren County, Ohio","246553","null","*****","*****","206112","null","3044","null","8452","null","1764","null","405","347","null","null","15235","null","1709","null","0","null","204","null","5085","3015","null","null","11264","3011","null","null","3931","1986","null","null","7333","null","2380","null",
"0500000US39169","Wayne County, Ohio","116710","null","*****","*****","109069","null","848","null","1979","null","626","null","0","204","null","null","1421","null","145","null","0","null","204","null","855","686","null","null","3386","1102","null","null","1868","916","null","null","1518","null","549","null",
"0500000US39173","Wood County, Ohio","132472","null","*****","*****","115248","null","931","null","2382","null","611","null","468","306","null","null","2798","null","261","null","216","null","226","null","2326","1012","null","null","9034","1292","null","null","5458","1267","null","null","3576","null","759","null",
"0500000US40017","Canadian County, Oklahoma","161737","null","*****","*****","120652","null","1597","null","5627","null","1130","null","4806","1510","null","null","5141","null","790","null","267","null","321","null","7577","2244","null","null","17667","2749","null","null","7065","2063","null","null","10602","null","2152","null",
"0500000US40027","Cleveland County, Oklahoma","297597","null","*****","*****","208466","null","3178","null","16051","null","2871","null","12197","2443","null","null","13749","null","1089","null","0","null","172","null","6885","2201","null","null","40249","4402","null","null","14479","3198","null","null","25770","null","3109","null",
"0500000US40031","Comanche County, Oklahoma","122063","null","*****","*****","69873","null","1282","null","16718","null","1812","null","6781","1669","null","null","2940","null","439","null","616","null","248","null","6089","1468","null","null","19046","2602","null","null","5389","1420","null","null","13657","null","2170","null",
"0500000US40037","Creek County, Oklahoma","72029","null","*****","*****","53517","null","797","null","1700","null","330","null","7187","858","null","null","652","null","99","null","0","null","172","null","1599","594","null","null","7374","1151","null","null","1741","694","null","null","5633","null","1032","null",
"0500000US40101","Muskogee County, Oklahoma","66146","null","*****","*****","36145","null","861","null","6176","null","906","null","12891","1035","null","null","380","null","272","null","0","null","172","null","2636","926","null","null","7918","1503","null","null","1322","718","null","null","6596","null","1310","null",
"0500000US40109","Oklahoma County, Oklahoma","798575","null","*****","*****","474994","null","6866","null","115515","null","4597","null","25847","4098","null","null","25549","null","1624","null","506","null","339","null","43990","5692","null","null","112174","8021","null","null","46911","6188","null","null","65263","null","6053","null",
"0500000US40119","Payne County, Oklahoma","81989","null","*****","*****","62530","null","395","null","3198","null","575","null","4780","896","null","null","3531","null","591","null","0","null","172","null","326","297","null","null","7624","1280","null","null","2193","541","null","null","5431","null","1262","null",
"0500000US40125","Pottawatomie County, Oklahoma","73019","null","*****","*****","51570","null","569","null","1903","null","551","null","9305","1262","null","null","653","null","272","null","289","null","450","null","605","401","null","null","8694","1478","null","null","2781","969","null","null","5913","null","1178","null",
"0500000US40131","Rogers County, Oklahoma","96695","null","*****","*****","67643","null","910","null","514","null","272","null","12117","1126","null","null","1678","null","243","null","35","null","48","null","2358","960","null","null","12350","1597","null","null","2670","792","null","null","9680","null","1263","null",
"0500000US40143","Tulsa County, Oklahoma","672858","null","*****","*****","412289","null","3147","null","63295","null","1951","null","35017","2391","null","null","24063","null","1318","null","1044","null","112","null","31382","3545","null","null","105768","4688","null","null","43813","3294","null","null","61955","null","3837","null",
"0500000US40145","Wagoner County, Oklahoma","84050","null","*****","*****","56071","null","1144","null","2801","null","715","null","6525","988","null","null","1863","null","80","null","0","null","172","null","2873","892","null","null","13917","1795","null","null","4883","1306","null","null","9034","null","1207","null",
"0500000US41003","Benton County, Oregon","96017","null","*****","*****","76794","null","852","null","1307","null","379","null","717","508","null","null","6259","null","1007","null","331","null","365","null","2266","673","null","null","8343","1445","null","null","3851","1167","null","null","4492","null","1237","null",
"0500000US41005","Clackamas County, Oregon","422537","null","*****","*****","329823","null","3997","null","3885","null","1075","null","1898","602","null","null","20187","null","1520","null","793","null","708","null","18943","3728","null","null","47008","4653","null","null","24267","4489","null","null","22741","null","2650","null",
"0500000US41017","Deschutes County, Oregon","204801","null","*****","*****","178136","null","2966","null","771","null","596","null","2103","2372","null","null","2340","null","907","null","92","null","164","null","7538","3130","null","null","13821","2640","null","null","6056","2032","null","null","7765","null","1627","null",
"0500000US41019","Douglas County, Oregon","111978","null","*****","*****","94599","null","2297","null","186","null","294","null","638","334","null","null","1892","null","242","null","0","null","214","null","3003","1140","null","null","11660","2281","null","null","6247","2427","null","null","5413","null","695","null",
"0500000US41029","Jackson County, Oregon","223734","null","*****","*****","176829","null","2763","null","1382","null","628","null","2322","1003","null","null","3437","null","978","null","61","null","132","null","12162","3474","null","null","27541","4160","null","null","16826","3817","null","null","10715","null","1292","null",
"0500000US41033","Josephine County, Oregon","88346","null","*****","*****","75870","null","1159","null","26","null","60","null","319","341","null","null","669","null","538","null","41","null","85","null","1840","1085","null","null","9581","1452","null","null","4079","1329","null","null","5502","null","1036","null",
"0500000US41035","Klamath County, Oregon","70164","null","*****","*****","55607","null","1734","null","200","null","250","null","3078","1324","null","null","354","null","292","null","327","null","339","null","2648","1170","null","null","7950","1870","null","null","2928","1097","null","null","5022","null","1400","null",
"0500000US41039","Lane County, Oregon","383189","null","*****","*****","313016","null","2957","null","3699","null","1158","null","3713","1592","null","null","8865","null","1507","null","1139","null","694","null","11859","3108","null","null","40898","3624","null","null","16535","3227","null","null","24363","null","2292","null",
"0500000US41043","Linn County, Oregon","129839","null","*****","*****","108456","null","2993","null","355","null","209","null","768","656","null","null","1258","null","617","null","0","null","214","null","6370","3120","null","null","12632","2150","null","null","5084","1872","null","null","7548","null","1273","null",
"0500000US41047","Marion County, Oregon","347119","null","*****","*****","225930","null","3131","null","4785","null","1181","null","4880","1888","null","null","6795","null","1176","null","3796","null","740","null","42703","5804","null","null","58230","5539","null","null","32012","5762","null","null","26218","null","4764","null",
"0500000US41051","Multnomah County, Oregon","803377","null","*****","*****","555787","null","5648","null","43931","null","3283","null","8682","2403","null","null","60939","null","2917","null","5392","null","776","null","31519","4835","null","null","97127","6945","null","null","46798","6801","null","null","50329","null","4878","null",
"0500000US41053","Polk County, Oregon","89164","null","*****","*****","69737","null","2223","null","582","null","522","null","2170","1055","null","null","2783","null","1013","null","267","null","304","null","5632","1848","null","null","7993","1889","null","null","4818","1505","null","null","3175","null","966","null",
"0500000US41059","Umatilla County, Oregon","79988","null","*****","*****","56427","null","2687","null","578","null","332","null","2524","1185","null","null","730","null","360","null","166","null","176","null","10703","2769","null","null","8860","2672","null","null","5384","2511","null","null","3476","null","959","null",
"0500000US41067","Washington County, Oregon","600811","null","*****","*****","385316","null","4157","null","14302","null","2208","null","8993","3048","null","null","67702","null","3107","null","3247","null","734","null","48044","5825","null","null","73207","6665","null","null","38121","5978","null","null","35086","null","5286","null",
